count,from,to,timeframe,start,end
51,jokowikarya,jokowi,31,2021-02-17 01:21:02,2021-02-27 06:54:03
52,03__nakula,_ribka_tp_,32,2021-02-17 01:22:06,2021-02-27 06:54:03
53,03__nakula,dr_tjiptaning,32,2021-02-17 01:22:06,2021-02-27 06:54:03
54,repelitao,repelita,33,2021-02-17 01:25:38,2021-02-27 06:54:03
55,fkdmkampungbali,aniesbaswedan,34,2021-02-17 01:27:59,2021-02-27 06:54:03
56,fkdmkampungbali,dinkesjkt,34,2021-02-17 01:27:59,2021-02-27 06:54:03
57,fkdmkampungbali,dkijakarta,34,2021-02-17 01:27:59,2021-02-27 06:54:03
58,fkdmkampungbali,kemenkesri,34,2021-02-17 01:27:59,2021-02-27 06:54:03
59,fkdmkampungbali,beritajakarta,34,2021-02-17 01:27:59,2021-02-27 06:54:03
60,fkdmkampungbali,divhumas_polri,34,2021-02-17 01:27:59,2021-02-27 06:54:03
61,fkdmkampungbali,jokowi,34,2021-02-17 01:27:59,2021-02-27 06:54:03
62,fkdmkampungbali,satpolpp_dki,34,2021-02-17 01:27:59,2021-02-27 06:54:03
63,devda81,jokowi,35,2021-02-17 01:29:45,2021-02-27 06:54:03
64,radiosmartfm,kompascom,36,2021-02-17 01:30:00,2021-02-27 06:54:03
65,devda81,jokowi,37,2021-02-17 01:34:37,2021-02-27 06:54:03
66,rriprograma3,rri,38,2021-02-17 01:38:21,2021-02-27 06:54:03
67,djhoen_,jokowi,39,2021-02-17 01:42:39,2021-02-27 06:54:03
68,tribunnews,tribunnewswiki,40,2021-02-17 01:44:05,2021-02-27 06:54:03
69,radiosmartfm,kompascom,41,2021-02-17 01:45:00,2021-02-27 06:54:03
70,jokowikarya,jokowi,42,2021-02-17 01:45:11,2021-02-27 06:54:03
71,redidit11,jokowi,43,2021-02-17 01:45:12,2021-02-27 06:54:03
72,henryblokm,jokowi,44,2021-02-17 01:45:39,2021-02-27 06:54:03
73,anthodyn,kemenkesri,45,2021-02-17 01:46:56,2021-02-27 06:54:03
74,anthodyn,plindungi,45,2021-02-17 01:46:56,2021-02-27 06:54:03
75,anthodyn,kemkominfo,45,2021-02-17 01:46:56,2021-02-27 06:54:03
76,tribunbanten,tribunbanten,46,2021-02-17 01:47:49,2021-02-27 06:54:03
77,anakjalanjajan,jokowi,47,2021-02-17 01:48:20,2021-02-27 06:54:03
78,ngopiiii_,jokowi,48,2021-02-17 01:50:01,2021-02-27 06:54:03
79,sing_ayudewe,jokowi,49,2021-02-17 01:50:51,2021-02-27 06:54:03
80,sonorafm92,tribunnewswiki,50,2021-02-17 01:56:11,2021-02-27 06:54:03
81,tribunmaduracom,tribunmaduracom,51,2021-02-17 01:58:34,2021-02-27 06:54:03
82,bernamatv,jkjavmy,52,2021-02-17 02:00:00,2021-02-27 06:54:03
83,radiosmartfm,kompascom,52,2021-02-17 02:00:00,2021-02-27 06:54:03
84,metrobali,metrobali,53,2021-02-17 02:04:06,2021-02-27 06:54:03
85,radioelshinta,kemenkesri,54,2021-02-17 02:04:28,2021-02-27 06:54:03
86,tattyandra,kemenkesri,55,2021-02-17 02:04:33,2021-02-27 06:54:03
87,radioelshinta,kemenkesri,56,2021-02-17 02:07:53,2021-02-27 06:54:03
88,airinnzbergincu,kiyai_marufamin,57,2021-02-17 02:12:47,2021-02-27 06:54:03
89,aa_ardyy,kemenkesri,58,2021-02-17 02:12:48,2021-02-27 06:54:03
90,tribun_jakarta,tribunnews,59,2021-02-17 02:16:24,2021-02-27 06:54:03
91,hadiprayitno82,kemenkesri,60,2021-02-17 02:17:35,2021-02-27 06:54:03
92,hadiprayitno82,beritabaruco,60,2021-02-17 02:17:35,2021-02-27 06:54:03
93,hadiprayitno82,budigsadikin,60,2021-02-17 02:17:35,2021-02-27 06:54:03
94,kominfotikjp,aniesbaswedan,61,2021-02-17 02:18:20,2021-02-27 06:54:03
95,kominfotikjp,kec_tanahabang,61,2021-02-17 02:18:20,2021-02-27 06:54:03
96,kominfotikjp,kemenkesri,61,2021-02-17 02:18:20,2021-02-27 06:54:03
97,kominfotikjp,bangariza,61,2021-02-17 02:18:20,2021-02-27 06:54:03
98,kominfotikjp,walikotajakpus,61,2021-02-17 02:18:20,2021-02-27 06:54:03
99,kominfotikjp,dkijakarta,61,2021-02-17 02:18:20,2021-02-27 06:54:03
100,kominfotikjp,jokowi,61,2021-02-17 02:18:20,2021-02-27 06:54:03
101,tribun_jakarta,tribunnews,62,2021-02-17 02:18:25,2021-02-27 06:54:03
102,gpnasdempapua,jokowi,63,2021-02-17 02:19:06,2021-02-27 06:54:03
103,satpolpp_dki,aniesbaswedan,64,2021-02-17 02:22:32,2021-02-27 06:54:03
104,satpolpp_dki,dkijakarta,64,2021-02-17 02:22:32,2021-02-27 06:54:03
105,satpolpp_dki,jsclounge,64,2021-02-17 02:22:32,2021-02-27 06:54:03
106,satpolpp_dki,bangariza,64,2021-02-17 02:22:32,2021-02-27 06:54:03
107,alit1_kawulo,jokowi,65,2021-02-17 02:23:14,2021-02-27 06:54:03
108,sigijatengmedia,sigijateng,66,2021-02-17 02:23:16,2021-02-27 06:54:03
109,yogapras_,anakkolong_,67,2021-02-17 02:24:35,2021-02-27 06:54:03
110,yogapras_,biofarmaid,67,2021-02-17 02:24:35,2021-02-27 06:54:03
111,yogapras_,jokowi,67,2021-02-17 02:24:35,2021-02-27 06:54:03
112,yogapras_,triwul82,67,2021-02-17 02:24:35,2021-02-27 06:54:03
113,yogapras_,rahman_nashir,67,2021-02-17 02:24:35,2021-02-27 06:54:03
114,yogapras_,billray2019,67,2021-02-17 02:24:35,2021-02-27 06:54:03
115,yogapras_,03__nakula,67,2021-02-17 02:24:35,2021-02-27 06:54:03
116,metrobali,metrobali,68,2021-02-17 02:25:35,2021-02-27 06:54:03
117,linnasution,satgascovid19id,69,2021-02-17 02:27:18,2021-02-27 06:54:03
118,linnasution,iburusun,69,2021-02-17 02:27:18,2021-02-27 06:54:03
119,jekate42,dionbonjovi181,70,2021-02-17 02:27:40,2021-02-27 06:54:03
120,kominfodiy,jokowi,71,2021-02-17 02:27:54,2021-02-27 06:54:03
121,faktankri72,aan_hantorov,72,2021-02-17 02:27:55,2021-02-27 06:54:03
122,zulfika73494960,polres_karimun,73,2021-02-17 02:28:57,2021-02-27 06:54:03
123,radiosmartfm,kompascom,74,2021-02-17 02:30:00,2021-02-27 06:54:03
124,zulfika73494960,polres_karimun,75,2021-02-17 02:30:44,2021-02-27 06:54:03
125,zulfika73494960,adenan_as,75,2021-02-17 02:30:44,2021-02-27 06:54:03
126,warasbareng,jokowi,76,2021-02-17 02:31:26,2021-02-27 06:54:03
127,pujatvaceh,pujatvaceh,77,2021-02-17 02:34:07,2021-02-27 06:54:03
128,diskomkabbekasi,ekasupriatmaja,78,2021-02-17 02:35:36,2021-02-27 06:54:03
129,diskomkabbekasi,pemkabekasi,78,2021-02-17 02:35:36,2021-02-27 06:54:03
130,diskomkabbekasi,jabarprovgoid,78,2021-02-17 02:35:36,2021-02-27 06:54:03
131,radiosmartfm,kompascom,79,2021-02-17 02:45:00,2021-02-27 06:54:03
132,rtm_malaysia,jkjavmy,79,2021-02-17 02:45:00,2021-02-27 06:54:03
133,watipp,ganjarpranowo,80,2021-02-17 02:45:03,2021-02-27 06:54:03
134,evanisankri,jokowi,81,2021-02-17 02:46:11,2021-02-27 06:54:03
135,copysalsabila,jokowi,82,2021-02-17 02:48:09,2021-02-27 06:54:03
136,june_dya77,jokowi,83,2021-02-17 02:48:19,2021-02-27 06:54:03
137,sonorafm92,kompastv,84,2021-02-17 02:51:20,2021-02-27 06:54:03
138,ferdymad,kemenhub151,85,2021-02-17 02:51:58,2021-02-27 06:54:03
139,ferdymad,budigsadikin,85,2021-02-17 02:51:58,2021-02-27 06:54:03
140,ferdymad,kemenristekbrin,85,2021-02-17 02:51:58,2021-02-27 06:54:03
141,ferdymad,kemenkesri,85,2021-02-17 02:51:58,2021-02-27 06:54:03
142,ana_nfn,jokowi,85,2021-02-17 02:51:58,2021-02-27 06:54:03
143,ferdymad,drpriono1,85,2021-02-17 02:51:58,2021-02-27 06:54:03
144,ferdymad,kai121,85,2021-02-17 02:51:58,2021-02-27 06:54:03
145,ini_d00m,kemenkesri,86,2021-02-17 02:52:06,2021-02-27 06:54:03
146,pikiran_rakyat,youtube,87,2021-02-17 02:54:09,2021-02-27 06:54:03
147,damaitanpa,jokowi,88,2021-02-17 02:54:43,2021-02-27 06:54:03
148,hendris90,jokowi,89,2021-02-17 02:55:33,2021-02-27 06:54:03
149,radioelshinta,kemenkesri,90,2021-02-17 02:57:25,2021-02-27 06:54:03
150,radioelshinta,jokowi,90,2021-02-17 02:57:25,2021-02-27 06:54:03
151,revenge00810455,jokowi,91,2021-02-17 02:59:55,2021-02-27 06:54:03
152,indnsbetter,manroerion,92,2021-02-17 03:06:29,2021-02-27 06:54:03
153,indnsbetter,budiarto689,92,2021-02-17 03:06:29,2021-02-27 06:54:03
154,indnsbetter,oskartalibu,93,2021-02-17 03:07:57,2021-02-27 06:54:03
155,indnsbetter,freewil40380348,93,2021-02-17 03:07:57,2021-02-27 06:54:03
156,nonirena,poskota,94,2021-02-17 03:09:05,2021-02-27 06:54:03
157,dharma_tc,jokowi,95,2021-02-17 03:09:22,2021-02-27 06:54:03
158,parisainiziziw,poskota,96,2021-02-17 03:10:03,2021-02-27 06:54:03
159,radiosmartfm,kompascom,97,2021-02-17 03:15:00,2021-02-27 06:54:03
160,monitorcoid,monitorcoid,98,2021-02-17 03:15:42,2021-02-27 06:54:03
161,rujakxireng90,tjahjantohadi,99,2021-02-17 03:21:06,2021-02-27 06:54:03
162,infokabinetid,kiyai_marufamin,100,2021-02-17 03:21:07,2021-02-27 06:54:03
163,infokabinetid,wapres_ri,100,2021-02-17 03:21:07,2021-02-27 06:54:03
164,arjuno_ireng01,jokowi,101,2021-02-17 03:21:30,2021-02-27 06:54:03
165,milamariamey,jokowi,102,2021-02-17 03:28:01,2021-02-27 06:54:03
166,infopublikip,kiyai_marufamin,103,2021-02-17 03:28:43,2021-02-27 06:54:03
167,milamariamey,jokowi,104,2021-02-17 03:29:45,2021-02-27 06:54:03
168,infokabinetid,wapres_ri,105,2021-02-17 03:30:59,2021-02-27 06:54:03
169,infokabinetid,kiyai_marufamin,105,2021-02-17 03:30:59,2021-02-27 06:54:03
170,mimi_chimmy,jokowi,106,2021-02-17 03:36:06,2021-02-27 06:54:03
171,dharma_tc,kemenkesri,107,2021-02-17 03:38:01,2021-02-27 06:54:03
172,bl4rrrrr,kemenkesri,108,2021-02-17 03:40:49,2021-02-27 06:54:03
173,arsikamadja,jokowi,109,2021-02-17 03:43:26,2021-02-27 06:54:03
174,rmoljateng,england,110,2021-02-17 03:55:49,2021-02-27 06:54:03
175,radiosmartfm,kompascom,111,2021-02-17 04:00:02,2021-02-27 06:54:03
176,dpp_pkb,cakiminow,112,2021-02-17 04:01:15,2021-02-27 06:54:03
177,dpp_pkb,dpr_ri,112,2021-02-17 04:01:15,2021-02-27 06:54:03
178,radioelshinta,kemenkesri,113,2021-02-17 04:04:09,2021-02-27 06:54:03
179,mohamadnurjamal,infobdg,114,2021-02-17 04:04:36,2021-02-27 06:54:03
180,mohamadnurjamal,prfmnews,114,2021-02-17 04:04:36,2021-02-27 06:54:03
181,suarapemerintah,kiyai_marufamin,115,2021-02-17 04:07:32,2021-02-27 06:54:03
182,suarapemerintah,kemenkesri,115,2021-02-17 04:07:32,2021-02-27 06:54:03
183,suarapemerintah,suarapemerintah,115,2021-02-17 04:07:32,2021-02-27 06:54:03
184,suarapemerintah,budigsadikin,115,2021-02-17 04:07:32,2021-02-27 06:54:03
185,drpriono1,bkfkemenkeu,116,2021-02-17 04:15:38,2021-02-27 06:54:03
186,drpriono1,fkmui,116,2021-02-17 04:15:38,2021-02-27 06:54:03
187,drpriono1,jokowi,116,2021-02-17 04:15:38,2021-02-27 06:54:03
188,rakyatmerdeka99,aniesbaswedan,117,2021-02-17 04:21:51,2021-02-27 06:54:03
189,rakyatmerdeka99,jokowi,117,2021-02-17 04:21:51,2021-02-27 06:54:03
190,kemenkesri,kemenkesri,118,2021-02-17 04:22:52,2021-02-27 06:54:03
191,lebaksiliwangi,kangyanamulyana,119,2021-02-17 04:24:20,2021-02-27 06:54:03
192,lebaksiliwangi,coblongjitu,119,2021-02-17 04:24:20,2021-02-27 06:54:03
193,lebaksiliwangi,odedmd,119,2021-02-17 04:24:20,2021-02-27 06:54:03
194,lebaksiliwangi,humasbdg,119,2021-02-17 04:24:20,2021-02-27 06:54:03
195,lebaksiliwangi,nurshomaddin,119,2021-02-17 04:24:20,2021-02-27 06:54:03
196,lebaksiliwangi,khamidipradja,119,2021-02-17 04:24:20,2021-02-27 06:54:03
197,lebaksiliwangi,diskesjabar,119,2021-02-17 04:24:20,2021-02-27 06:54:03
198,lebaksiliwangi,pembdg,119,2021-02-17 04:24:20,2021-02-27 06:54:03
199,billy4riez,dpp_pkb,120,2021-02-17 04:24:58,2021-02-27 06:54:03
200,billy4riez,cakiminow,120,2021-02-17 04:24:58,2021-02-27 06:54:03
201,billy4riez,dpr_ri,120,2021-02-17 04:24:58,2021-02-27 06:54:03
202,lebaksiliwangi,lebaksiliwangi,121,2021-02-17 04:27:13,2021-02-27 06:54:03
203,sonorafm92,kompascom,122,2021-02-17 04:29:11,2021-02-27 06:54:03
204,tribun_jakarta,tribunnews,123,2021-02-17 04:32:14,2021-02-27 06:54:03
205,sarangberita,youtube,124,2021-02-17 04:36:47,2021-02-27 06:54:03
206,stellasuwardi,jokowi,125,2021-02-17 04:37:10,2021-02-27 06:54:03
207,bene_krisna,novrymanth,126,2021-02-17 04:39:05,2021-02-27 06:54:03
208,vaksinku_id,dirgarambe,127,2021-02-17 04:44:28,2021-02-27 06:54:03
209,vaksinku_id,annisast,127,2021-02-17 04:44:28,2021-02-27 06:54:03
210,bene_krisna,demokrasiambyar,128,2021-02-17 04:44:41,2021-02-27 06:54:03
211,pnugroho28,jokowi,129,2021-02-17 04:49:54,2021-02-27 06:54:03
212,klentingkuniing,jokowi,130,2021-02-17 04:59:39,2021-02-27 06:54:03
213,idhamarsyadnow,cakiminow,131,2021-02-17 05:02:18,2021-02-27 06:54:03
214,cintada16,jokowi,132,2021-02-17 05:02:54,2021-02-27 06:54:03
215,kompastv,jokowi,133,2021-02-17 05:03:00,2021-02-27 06:54:03
216,radarbanjarmsin,prokaldotco,134,2021-02-17 05:05:00,2021-02-27 06:54:03
217,mitimalaysia,officialmosti,135,2021-02-17 05:07:03,2021-02-27 06:54:03
218,mitimalaysia,jkjavmy,135,2021-02-17 05:07:03,2021-02-27 06:54:03
219,setiawansetz,changeorg_id,136,2021-02-17 05:14:49,2021-02-27 06:54:03
220,setiawansetz,jokowi,136,2021-02-17 05:14:49,2021-02-27 06:54:03
221,setiawansetz,budigsadikin,136,2021-02-17 05:14:49,2021-02-27 06:54:03
222,setiawansetz,erickthohir,136,2021-02-17 05:14:49,2021-02-27 06:54:03
223,infokabinetid,kemenkesri,137,2021-02-17 05:15:23,2021-02-27 06:54:03
224,infokabinetid,jokowi,137,2021-02-17 05:15:23,2021-02-27 06:54:03
225,sirajapadoha,jokowi,138,2021-02-17 05:19:24,2021-02-27 06:54:03
226,ariestariico_,silentreadeer,139,2021-02-17 05:27:02,2021-02-27 06:54:03
227,ariestariico_,bangsaygsujud,139,2021-02-17 05:27:02,2021-02-27 06:54:03
228,ariestariico_,ch_chotlmah,139,2021-02-17 05:27:02,2021-02-27 06:54:03
229,ariestariico_,kangmul58,139,2021-02-17 05:27:02,2021-02-27 06:54:03
230,ariestariico_,nirmala_f2021,139,2021-02-17 05:27:02,2021-02-27 06:54:03
231,ariestariico_,ariestariico_,139,2021-02-17 05:27:02,2021-02-27 06:54:03
232,ariestariico_,tjhinfar21,139,2021-02-17 05:27:02,2021-02-27 06:54:03
233,ariestariico_,chaterinee_08,139,2021-02-17 05:27:02,2021-02-27 06:54:03
234,ariestariico_,denni_loyz,139,2021-02-17 05:27:02,2021-02-27 06:54:03
235,ariestariico_,kianinara1,139,2021-02-17 05:27:02,2021-02-27 06:54:03
236,terengganu_fm,jkjavmy,140,2021-02-17 05:31:00,2021-02-27 06:54:03
237,mynaeve,jokowi,141,2021-02-17 05:31:36,2021-02-27 06:54:03
238,mynaeve,jokowi,142,2021-02-17 05:32:58,2021-02-27 06:54:03
239,kompastv,jokowi,143,2021-02-17 05:33:00,2021-02-27 06:54:03
240,kompastv,aniesbaswedan,143,2021-02-17 05:33:00,2021-02-27 06:54:03
241,pheyek_kacang,jokowi,144,2021-02-17 05:33:18,2021-02-27 06:54:03
242,andira_885,jokowi,145,2021-02-17 05:34:59,2021-02-27 06:54:03
243,ndheso_,infokabinetid,146,2021-02-17 05:36:01,2021-02-27 06:54:03
244,pheyek_kacang,jokowi,147,2021-02-17 05:37:08,2021-02-27 06:54:03
245,_leonsr_,kemenkesri,148,2021-02-17 05:47:46,2021-02-27 06:54:03
246,_leonsr_,jokowi,148,2021-02-17 05:47:46,2021-02-27 06:54:03
247,sonorafm92,kompascom,149,2021-02-17 05:48:11,2021-02-27 06:54:03
248,pksejahtera,mufidayati_id,150,2021-02-17 05:48:58,2021-02-27 06:54:03
249,arauna_kefira,jokowi,151,2021-02-17 05:53:46,2021-02-27 06:54:03
250,ericekosatukan1,tjahjantohadi,152,2021-02-17 05:53:50,2021-02-27 06:54:03
251,vrishaba05,detakkita,153,2021-02-17 05:57:14,2021-02-27 06:54:03
252,vrishaba05,deevandra,153,2021-02-17 05:57:14,2021-02-27 06:54:03
253,vrishaba05,be_naya11,153,2021-02-17 05:57:14,2021-02-27 06:54:03
254,vrishaba05,blqsmrst,154,2021-02-17 05:58:22,2021-02-27 06:54:03
255,vrishaba05,mozaiq_kata,154,2021-02-17 05:58:22,2021-02-27 06:54:03
256,vrishaba05,dewigayatri17,154,2021-02-17 05:58:22,2021-02-27 06:54:03
257,mang_ib,jokowi,155,2021-02-17 05:59:49,2021-02-27 06:54:03
258,mang_ib,jokowi,156,2021-02-17 06:02:32,2021-02-27 06:54:03
259,pradanadika29,jokowi,157,2021-02-17 06:07:43,2021-02-27 06:54:03
260,jokowibekerjaid,kemenkesri,158,2021-02-17 06:09:03,2021-02-27 06:54:03
261,jokowibekerjaid,jokowi,158,2021-02-17 06:09:03,2021-02-27 06:54:03
262,jokowibekerjaid,wapres_ri,159,2021-02-17 06:14:57,2021-02-27 06:54:03
263,jokowibekerjaid,kiyai_marufamin,159,2021-02-17 06:14:57,2021-02-27 06:54:03
264,jonacatt,jokowi,160,2021-02-17 06:16:49,2021-02-27 06:54:03
265,ayunnia_ayunia,jokowi,161,2021-02-17 06:19:28,2021-02-27 06:54:03
266,wulanwulandra,jokowi,162,2021-02-17 06:22:29,2021-02-27 06:54:03
267,linnasution,aan_hantorov,163,2021-02-17 06:22:43,2021-02-27 06:54:03
268,linnasution,budigsadikin,163,2021-02-17 06:22:43,2021-02-27 06:54:03
269,linnasution,kemenkesri,163,2021-02-17 06:22:43,2021-02-27 06:54:03
270,linnasution,ferdinandhaean3,163,2021-02-17 06:22:43,2021-02-27 06:54:03
271,jabarnewss,ridwankamil,164,2021-02-17 06:39:33,2021-02-27 06:54:03
272,cn_2024,jokowi,165,2021-02-17 06:42:57,2021-02-27 06:54:03
273,cn_2024,kemenkesri,166,2021-02-17 06:44:28,2021-02-27 06:54:03
274,jokowibekerjaid,kiyai_marufamin,167,2021-02-17 06:51:27,2021-02-27 06:54:03
275,jokowibekerjaid,wapres_ri,167,2021-02-17 06:51:27,2021-02-27 06:54:03
276,indonesiabaikid,jokowi,168,2021-02-17 07:00:01,2021-02-27 06:54:03
277,kompastv,aniesbaswedan,169,2021-02-17 07:03:00,2021-02-27 06:54:03
278,kompastv,jokowi,169,2021-02-17 07:03:00,2021-02-27 06:54:03
279,garenghallu,jokowi,170,2021-02-17 07:05:08,2021-02-27 06:54:03
280,itsjoetwt,divazerlindaa,171,2021-02-17 07:06:42,2021-02-27 06:54:03
281,canden902,ary_moto,172,2021-02-17 07:07:21,2021-02-27 06:54:03
282,canden902,jokowi,172,2021-02-17 07:07:21,2021-02-27 06:54:03
283,canden902,mistikpolitik,172,2021-02-17 07:07:21,2021-02-27 06:54:03
284,zain_alie,plindungi,173,2021-02-17 07:12:33,2021-02-27 06:54:03
285,rmolbantencom,humastangsel,174,2021-02-17 07:13:09,2021-02-27 06:54:03
286,rtm_malaysia,jkjavmy,175,2021-02-17 07:15:00,2021-02-27 06:54:03
287,thewindncloud,jokowi,176,2021-02-17 07:15:38,2021-02-27 06:54:03
288,radar_malang,infokwb,177,2021-02-17 07:18:46,2021-02-27 06:54:03
289,gpnasdempapua,jokowi,178,2021-02-17 07:19:36,2021-02-27 06:54:03
290,canden902,sadgirls76,179,2021-02-17 07:20:18,2021-02-27 06:54:03
291,canden902,mistikpolitik,179,2021-02-17 07:20:18,2021-02-27 06:54:03
292,canden902,jokowi,179,2021-02-17 07:20:18,2021-02-27 06:54:03
293,rriprograma3,rriprograma3,180,2021-02-17 07:26:48,2021-02-27 06:54:03
294,mauritasaa,nyamukabujibril,181,2021-02-17 07:27:18,2021-02-27 06:54:03
295,mauritasaa,ritafauzh,182,2021-02-17 07:27:49,2021-02-27 06:54:03
296,garenghallu,jokowi,183,2021-02-17 07:28:34,2021-02-27 06:54:03
297,aprillagiaza,jokowi,184,2021-02-17 07:29:35,2021-02-27 06:54:03
298,hidayatrahmatt3,jekate42,185,2021-02-17 07:30:26,2021-02-27 06:54:03
299,wiyogo_,plindungi,186,2021-02-17 07:35:38,2021-02-27 06:54:03
300,hidayatrahmatt3,jokowi,187,2021-02-17 07:36:33,2021-02-27 06:54:03
301,hidayatrahmatt3,jokowi,188,2021-02-17 07:36:58,2021-02-27 06:54:03
302,zyezykia,jokowi,189,2021-02-17 07:37:00,2021-02-27 06:54:03
303,ali_mahfud15,jokowi,190,2021-02-17 07:38:15,2021-02-27 06:54:03
304,ngopiiii_,jokowi,191,2021-02-17 07:39:07,2021-02-27 06:54:03
305,harian_momentum,youtube,192,2021-02-17 07:40:45,2021-02-27 06:54:03
306,anakjalanjajan,jokowi,192,2021-02-17 07:40:45,2021-02-27 06:54:03
307,sing_ayudewe,jokowi,193,2021-02-17 07:41:40,2021-02-27 06:54:03
308,thewindncloud,jokowi,194,2021-02-17 07:46:09,2021-02-27 06:54:03
309,divacatrii,jokowi,195,2021-02-17 07:47:15,2021-02-27 06:54:03
310,mpokmae,jokowi,196,2021-02-17 07:47:23,2021-02-27 06:54:03
311,guetionghoa,jokowi,197,2021-02-17 07:47:37,2021-02-27 06:54:03
312,haleyluhooo,jokowi,198,2021-02-17 07:56:25,2021-02-27 06:54:03
313,zyezykia,jokowi,199,2021-02-17 08:00:12,2021-02-27 06:54:03
314,mpokmae,jokowi,200,2021-02-17 08:01:51,2021-02-27 06:54:03
315,divacatrii,jokowi,201,2021-02-17 08:02:05,2021-02-27 06:54:03
316,guetionghoa,jokowi,202,2021-02-17 08:02:17,2021-02-27 06:54:03
317,aprillagiaza,jokowi,203,2021-02-17 08:04:25,2021-02-27 06:54:03
318,koranbumn,bnpb_indonesia,204,2021-02-17 08:15:22,2021-02-27 06:54:03
319,koranbumn,kemenbumn,204,2021-02-17 08:15:22,2021-02-27 06:54:03
