count,from,to,timeframe,start,end
929,pedoman_id,jubirpresidenri,510,2021-06-14 09:31:22,2021-06-20 11:53:31
930,pedoman_id,fadjroel,510,2021-06-14 09:31:22,2021-06-20 11:53:31
931,pedoman_id,kemenbumn,510,2021-06-14 09:31:22,2021-06-20 11:53:31
932,pedoman_id,kemenkesri,510,2021-06-14 09:31:22,2021-06-20 11:53:31
933,pedoman_id,pedoman_id,510,2021-06-14 09:31:22,2021-06-20 11:53:31
934,pedoman_id,lawancovid19_id,510,2021-06-14 09:31:22,2021-06-20 11:53:31
935,pedoman_id,pbidi,510,2021-06-14 09:31:22,2021-06-20 11:53:31
936,pedoman_id,perekonomianri,510,2021-06-14 09:31:22,2021-06-20 11:53:31
937,dhinijogja,jokowi,511,2021-06-14 09:35:13,2021-06-20 11:53:31
938,humasmenteng,poldametrojaya,512,2021-06-14 09:43:46,2021-06-20 11:53:31
939,dhinijogja,jokowi,513,2021-06-14 09:44:35,2021-06-20 11:53:31
940,jeffryylim,kemenkesri,514,2021-06-14 09:51:11,2021-06-20 11:53:31
941,protokolaceh,wanto89829710,515,2021-06-14 09:57:39,2021-06-20 11:53:31
942,acehnewsupdate,wanto89829710,516,2021-06-14 09:58:00,2021-06-20 11:53:31
943,suara_tv,dradhambaba,517,2021-06-14 09:58:26,2021-06-20 11:53:31
944,suara_tv,suara_tv,517,2021-06-14 09:58:26,2021-06-20 11:53:31
945,mimbarakyat,mimbarakyat,518,2021-06-14 10:02:08,2021-06-20 11:53:31
946,ratno_aryo_w,jokowi,519,2021-06-14 10:02:10,2021-06-20 11:53:31
947,innova93816741,n1ckeff,520,2021-06-14 10:05:42,2021-06-20 11:53:31
948,innova93816741,bambiboo81,520,2021-06-14 10:05:42,2021-06-20 11:53:31
949,innova93816741,denni_sauya,520,2021-06-14 10:05:42,2021-06-20 11:53:31
950,innova93816741,tjhinfar21,520,2021-06-14 10:05:42,2021-06-20 11:53:31
951,innova93816741,seruanhl,520,2021-06-14 10:05:42,2021-06-20 11:53:31
952,innova93816741,vini_vidi_veci,520,2021-06-14 10:05:42,2021-06-20 11:53:31
953,ijanjaelani95,jokowi,521,2021-06-14 10:07:27,2021-06-20 11:53:31
954,ijanjaelani95,dpd_pdip_jabar,521,2021-06-14 10:07:27,2021-06-20 11:53:31
955,ijanjaelani95,pdi_perjuangan,521,2021-06-14 10:07:27,2021-06-20 11:53:31
956,sidaknews,sidaknews,522,2021-06-14 10:07:33,2021-06-20 11:53:31
957,1626kodim,pakaimasker,523,2021-06-14 10:07:38,2021-06-20 11:53:31
958,1626kodim,tni_ad,523,2021-06-14 10:07:38,2021-06-20 11:53:31
959,1626kodim,cucitangan,523,2021-06-14 10:07:38,2021-06-20 11:53:31
960,1626kodim,jagajarak,523,2021-06-14 10:07:38,2021-06-20 11:53:31
961,1626kodim,korem163wsa,523,2021-06-14 10:07:38,2021-06-20 11:53:31
962,1626kodim,puspen_tni,523,2021-06-14 10:07:38,2021-06-20 11:53:31
963,1626kodim,bangli,523,2021-06-14 10:07:38,2021-06-20 11:53:31
964,1626kodim,infobali,523,2021-06-14 10:07:38,2021-06-20 11:53:31
965,1626kodim,kodam9udayana,523,2021-06-14 10:07:38,2021-06-20 11:53:31
966,magusyahroni,ridwankamil,524,2021-06-14 10:10:35,2021-06-20 11:53:31
967,magusyahroni,budigsadikin,524,2021-06-14 10:10:35,2021-06-20 11:53:31
968,magusyahroni,mas_triadhianto,524,2021-06-14 10:10:35,2021-06-20 11:53:31
969,magusyahroni,jokowi,524,2021-06-14 10:10:35,2021-06-20 11:53:31
970,penjagajokowi1,jokowi,525,2021-06-14 10:10:58,2021-06-20 11:53:31
971,tribun_jakarta,tribunnews,526,2021-06-14 10:14:58,2021-06-20 11:53:31
972,donjuanx8,speedtrap_,527,2021-06-14 10:15:05,2021-06-20 11:53:31
973,donjuanx8,yunnaq4,527,2021-06-14 10:15:05,2021-06-20 11:53:31
974,donjuanx8,aryprasetyo85,527,2021-06-14 10:15:05,2021-06-20 11:53:31
975,donjuanx8,zi_vot,527,2021-06-14 10:15:05,2021-06-20 11:53:31
976,donjuanx8,jokowi,527,2021-06-14 10:15:05,2021-06-20 11:53:31
977,donjuanx8,sarahdracad,527,2021-06-14 10:15:05,2021-06-20 11:53:31
978,donjuanx8,trisiyowong,527,2021-06-14 10:15:05,2021-06-20 11:53:31
979,donjuanx8,librawati5,527,2021-06-14 10:15:05,2021-06-20 11:53:31
980,donjuanx8,dewi_darmawati,527,2021-06-14 10:15:05,2021-06-20 11:53:31
981,donjuanx8,kdeddi135,527,2021-06-14 10:15:05,2021-06-20 11:53:31
982,donjuanx8,rosequ7,527,2021-06-14 10:15:05,2021-06-20 11:53:31
983,donjuanx8,z4net,527,2021-06-14 10:15:05,2021-06-20 11:53:31
984,donjuanx8,mikuro06,527,2021-06-14 10:15:05,2021-06-20 11:53:31
985,donjuanx8,t4ntrys1,527,2021-06-14 10:15:05,2021-06-20 11:53:31
986,donjuanx8,momcill,527,2021-06-14 10:15:05,2021-06-20 11:53:31
987,donjuanx8,aussie_indo,527,2021-06-14 10:15:05,2021-06-20 11:53:31
988,donjuanx8,kaum_pusing,527,2021-06-14 10:15:05,2021-06-20 11:53:31
989,gadistasik1,jokowi,528,2021-06-14 10:18:38,2021-06-20 11:53:31
990,babarhumas,poldababel,529,2021-06-14 10:22:05,2021-06-20 11:53:31
991,babarhumas,multimedia,529,2021-06-14 10:22:05,2021-06-20 11:53:31
992,_mediasiber,kabarterkini,530,2021-06-14 10:22:59,2021-06-20 11:53:31
993,reskelapa,poldababel,531,2021-06-14 10:25:44,2021-06-20 11:53:31
994,reskelapa,multimedia,531,2021-06-14 10:25:44,2021-06-20 11:53:31
995,humasmenteng,poldametrojaya,532,2021-06-14 10:34:22,2021-06-20 11:53:31
996,humasmenteng,polresjakpus,532,2021-06-14 10:34:22,2021-06-20 11:53:31
997,kecamatan_andir,emadisyanjak,533,2021-06-14 10:34:41,2021-06-20 11:53:31
998,kecamatan_andir,odedmd,533,2021-06-14 10:34:41,2021-06-20 11:53:31
999,kecamatan_andir,pembdg,533,2021-06-14 10:34:41,2021-06-20 11:53:31
1000,kecamatan_andir,buditaufik73,533,2021-06-14 10:34:41,2021-06-20 11:53:31
1001,kecamatan_andir,halo_bandung,533,2021-06-14 10:34:41,2021-06-20 11:53:31
1002,kecamatan_andir,satpolppbdg,533,2021-06-14 10:34:41,2021-06-20 11:53:31
1003,kecamatan_andir,kangyanamulyana,533,2021-06-14 10:34:41,2021-06-20 11:53:31
1004,humasmenteng,poldametrojaya,534,2021-06-14 10:36:49,2021-06-20 11:53:31
1005,humasmenteng,polresjakpus,534,2021-06-14 10:36:49,2021-06-20 11:53:31
1006,humasmenteng,poldametrojaya,535,2021-06-14 10:37:52,2021-06-20 11:53:31
1007,humasmenteng,poldametrojaya,536,2021-06-14 10:39:25,2021-06-20 11:53:31
1008,humasmenteng,polresjakpus,536,2021-06-14 10:39:25,2021-06-20 11:53:31
1009,walttson,kemenkesri,537,2021-06-14 10:42:07,2021-06-20 11:53:31
1010,media_rania,drtyk,538,2021-06-14 10:42:08,2021-06-20 11:53:31
1011,tamiaarbi,rumahsakit_ui,539,2021-06-14 10:43:05,2021-06-20 11:53:31
1012,rmatahari96,kabarterkini,540,2021-06-14 10:47:26,2021-06-20 11:53:31
1013,sidaknews,sidaknews,541,2021-06-14 11:13:06,2021-06-20 11:53:31
1014,redidit11,jokowi,542,2021-06-14 11:17:54,2021-06-20 11:53:31
1015,meyradiyana,jokowi,543,2021-06-14 11:21:54,2021-06-20 11:53:31
1016,meyradiyana,jokowi,544,2021-06-14 11:23:59,2021-06-20 11:53:31
1017,meyradiyana,jokowi,545,2021-06-14 11:27:59,2021-06-20 11:53:31
1018,mirosroadsafety,jkjavmy,546,2021-06-14 11:32:48,2021-06-20 11:53:31
1019,mamavanenbas,jokowi,547,2021-06-14 11:33:39,2021-06-20 11:53:31
1020,mirosroadsafety,jkjavmy,548,2021-06-14 11:48:36,2021-06-20 11:53:31
1021,ariandiputra8,jokowi,549,2021-06-14 11:58:09,2021-06-20 11:53:31
1022,mpa_barat,jkjavmy,550,2021-06-14 12:05:11,2021-06-20 11:53:31
1023,mpa_barat,tldm_rasmi,550,2021-06-14 12:05:11,2021-06-20 11:53:31
1024,mpa_barat,eetaipeng1,550,2021-06-14 12:05:11,2021-06-20 11:53:31
1025,myedisi9,myedisi9,551,2021-06-14 12:11:43,2021-06-20 11:53:31
1026,humasringinrejo,humaskedirires,552,2021-06-14 12:54:29,2021-06-20 11:53:31
1027,jeri_urumi,halimiskandarnu,553,2021-06-14 13:06:17,2021-06-20 11:53:31
1028,jeri_urumi,ihsannento1,553,2021-06-14 13:06:17,2021-06-20 11:53:31
1029,jeri_urumi,jokowi,553,2021-06-14 13:06:17,2021-06-20 11:53:31
1030,jeri_urumi,kemendespdtt,553,2021-06-14 13:06:17,2021-06-20 11:53:31
1031,jeri_urumi,zukriharmain5,553,2021-06-14 13:06:17,2021-06-20 11:53:31
1032,tarungnews2,pemprovjabar,554,2021-06-14 14:40:23,2021-06-20 11:53:31
1033,tarungnews2,humasjabar,554,2021-06-14 14:40:23,2021-06-20 11:53:31
1034,tarungnews2,setkabgoid,554,2021-06-14 14:40:23,2021-06-20 11:53:31
1035,tarungnews2,pemkotbekasi,554,2021-06-14 14:40:23,2021-06-20 11:53:31
1036,tarungnews2,jokowi,554,2021-06-14 14:40:23,2021-06-20 11:53:31
1037,tarungnews2,diskominfojabar,554,2021-06-14 14:40:23,2021-06-20 11:53:31
1038,tarungnews2,kemkominfo,554,2021-06-14 14:40:23,2021-06-20 11:53:31
1039,1626kodim,korem163wsa,555,2021-06-14 15:02:23,2021-06-20 11:53:31
1040,1626kodim,puspen_tni,555,2021-06-14 15:02:23,2021-06-20 11:53:31
1041,1626kodim,bangli,555,2021-06-14 15:02:23,2021-06-20 11:53:31
1042,1626kodim,infobali,555,2021-06-14 15:02:23,2021-06-20 11:53:31
1043,1626kodim,kodam9udayana,555,2021-06-14 15:02:23,2021-06-20 11:53:31
1044,1626kodim,pakaimasker,555,2021-06-14 15:02:23,2021-06-20 11:53:31
1045,1626kodim,tni_ad,555,2021-06-14 15:02:23,2021-06-20 11:53:31
1046,1626kodim,cucitangan,555,2021-06-14 15:02:23,2021-06-20 11:53:31
1047,1626kodim,jagajarak,555,2021-06-14 15:02:23,2021-06-20 11:53:31
1048,bringas3006,jokowi,556,2021-06-14 15:47:30,2021-06-20 11:53:31
1049,bringas3006,jokowi,557,2021-06-14 15:51:56,2021-06-20 11:53:31
1050,kangdimas17,islam_bergerak,558,2021-06-14 15:58:24,2021-06-20 11:53:31
1051,exomalaysia_,null,559,2021-06-14 16:20:31,2021-06-20 11:53:31
1052,revenge00810455,jokowi,560,2021-06-14 17:04:11,2021-06-20 11:53:31
1053,exomalaysia_,null,561,2021-06-14 17:50:25,2021-06-20 11:53:31
1054,setkabgoid,emildardak,562,2021-06-14 18:33:54,2021-06-20 11:53:31
1055,jeri_urumi,kemendespdtt,563,2021-06-14 18:40:14,2021-06-20 11:53:31
1056,jeri_urumi,zukriharmain5,563,2021-06-14 18:40:14,2021-06-20 11:53:31
1057,jeri_urumi,halimiskandarnu,563,2021-06-14 18:40:14,2021-06-20 11:53:31
1058,jeri_urumi,ihsannento1,563,2021-06-14 18:40:14,2021-06-20 11:53:31
1059,jeri_urumi,jokowi,563,2021-06-14 18:40:14,2021-06-20 11:53:31
1060,ahmad_hendars,jokowi,564,2021-06-14 18:59:57,2021-06-20 11:53:31
1061,hechunhua,jkjavmy,565,2021-06-14 19:21:59,2021-06-20 11:53:31
1062,cecan_geulis,jokowi,566,2021-06-14 20:09:46,2021-06-20 11:53:31
1063,baturajaradio,etnikom,567,2021-06-14 20:13:47,2021-06-20 11:53:31
1064,baturajaradio,baturajaradio,567,2021-06-14 20:13:47,2021-06-20 11:53:31
1065,myprop9,muhyiddinyassin,568,2021-06-14 20:21:30,2021-06-20 11:53:31
1066,cecan_geulis,jokowi,569,2021-06-14 20:22:41,2021-06-20 11:53:31
1067,febriansujatm,solomenfess,570,2021-06-14 20:32:04,2021-06-20 11:53:31
1068,rieanthi,budigsadikin,571,2021-06-14 20:32:47,2021-06-20 11:53:31
1069,rieanthi,erickthohir,571,2021-06-14 20:32:47,2021-06-20 11:53:31
1070,rieanthi,changeorg_id,571,2021-06-14 20:32:47,2021-06-20 11:53:31
1071,rieanthi,jokowi,571,2021-06-14 20:32:47,2021-06-20 11:53:31
1072,david_wijaya03,dnok_ayu,572,2021-06-14 20:35:33,2021-06-20 11:53:31
1073,david_wijaya03,arjuno_ireng01,572,2021-06-14 20:35:33,2021-06-20 11:53:31
1074,david_wijaya03,ini_d00m,572,2021-06-14 20:35:33,2021-06-20 11:53:31
1075,david_wijaya03,mrsrachelin,572,2021-06-14 20:35:33,2021-06-20 11:53:31
1076,david_wijaya03,mochamadarip,572,2021-06-14 20:35:33,2021-06-20 11:53:31
1077,david_wijaya03,mulanbilqis,572,2021-06-14 20:35:33,2021-06-20 11:53:31
1078,mnownews,who,573,2021-06-14 20:36:30,2021-06-20 11:53:31
1079,david_wijaya03,stellasuwardi,574,2021-06-14 20:40:26,2021-06-20 11:53:31
1080,david_wijaya03,kutang_bolong,574,2021-06-14 20:40:26,2021-06-20 11:53:31
1081,david_wijaya03,candraasmara85,574,2021-06-14 20:40:26,2021-06-20 11:53:31
1082,david_wijaya03,atmipaula,574,2021-06-14 20:40:26,2021-06-20 11:53:31
1083,david_wijaya03,canda_bisnis3,574,2021-06-14 20:40:26,2021-06-20 11:53:31
1084,david_wijaya03,vita_avp,574,2021-06-14 20:40:26,2021-06-20 11:53:31
1085,cecan_geulis,jokowi,575,2021-06-14 20:45:53,2021-06-20 11:53:31
1086,alfiandevanto,jokowi,576,2021-06-14 20:52:53,2021-06-20 11:53:31
1087,bernamaradio,jkjavmy,577,2021-06-14 20:57:02,2021-06-20 11:53:31
1088,humaspolsekup01,poldasulsel_,578,2021-06-14 21:02:58,2021-06-20 11:53:31
1089,humaspolsekup01,divhumas_polri,578,2021-06-14 21:02:58,2021-06-20 11:53:31
1090,cecan_geulis,jokowi,579,2021-06-14 21:07:47,2021-06-20 11:53:31
1091,cecan_geulis,jokowi,580,2021-06-14 21:19:46,2021-06-20 11:53:31
1092,tolakbigotnkri,gus_el_diajie,581,2021-06-14 21:22:21,2021-06-20 11:53:31
1093,tolakbigotnkri,jokowi,581,2021-06-14 21:22:21,2021-06-20 11:53:31
1094,tolakbigotnkri,namaku_mei,581,2021-06-14 21:22:21,2021-06-20 11:53:31
1095,tolakbigotnkri,penyuka_ombak,581,2021-06-14 21:22:21,2021-06-20 11:53:31
1096,tolakbigotnkri,lembayung071,581,2021-06-14 21:22:21,2021-06-20 11:53:31
1097,tolakbigotnkri,eedhazz99,581,2021-06-14 21:22:21,2021-06-20 11:53:31
1098,bernamaradio,jkjavmy,582,2021-06-14 21:22:56,2021-06-20 11:53:31
1099,tolakbigotnkri,yogapras_,583,2021-06-14 21:24:32,2021-06-20 11:53:31
1100,tolakbigotnkri,gowanazwar,583,2021-06-14 21:24:32,2021-06-20 11:53:31
1101,tolakbigotnkri,johhhnygudhel,583,2021-06-14 21:24:32,2021-06-20 11:53:31
1102,tolakbigotnkri,jokowi,583,2021-06-14 21:24:32,2021-06-20 11:53:31
1103,tolakbigotnkri,miduk17,583,2021-06-14 21:24:32,2021-06-20 11:53:31
1104,health_malaysia,jkjavmy,584,2021-06-14 21:30:17,2021-06-20 11:53:31
1105,health_malaysia,ghows,584,2021-06-14 21:30:17,2021-06-20 11:53:31
1106,health_malaysia,kkmputrajaya,584,2021-06-14 21:30:17,2021-06-20 11:53:31
1107,hanggraputras,jsclab,585,2021-06-14 21:37:52,2021-06-20 11:53:31
1108,hanggraputras,dkijakarta,585,2021-06-14 21:37:52,2021-06-20 11:53:31
1109,zulkifl98669590,jokwi_do,586,2021-06-14 21:43:15,2021-06-20 11:53:31
1110,zulkifl98669590,dpdri,586,2021-06-14 21:43:15,2021-06-20 11:53:31
1111,zulkifl98669590,dpr_ri,586,2021-06-14 21:43:15,2021-06-20 11:53:31
1112,reshumastangsel,poldametrojaya,587,2021-06-14 21:43:20,2021-06-20 11:53:31
1113,pedulirakyat712,pedulirakyat712,588,2021-06-14 21:51:05,2021-06-20 11:53:31
1114,zulkifl98669590,dpr_ri,589,2021-06-14 22:03:30,2021-06-20 11:53:31
1115,zulkifl98669590,jokowi,589,2021-06-14 22:03:30,2021-06-20 11:53:31
1116,zulkifl98669590,ombudsmanri137,589,2021-06-14 22:03:30,2021-06-20 11:53:31
1117,zulkifl98669590,dpdri,589,2021-06-14 22:03:30,2021-06-20 11:53:31
1118,rtm_malaysia,jkjavmy,590,2021-06-14 22:15:00,2021-06-20 11:53:31
1119,niqazraei,borneotodaynews,591,2021-06-14 22:15:36,2021-06-20 11:53:31
1120,fajarposmedia,fajarposmedia,592,2021-06-14 22:16:07,2021-06-20 11:53:31
1121,fajarposmedia,fajarposcom,592,2021-06-14 22:16:07,2021-06-20 11:53:31
1122,galanoth__,alberik_,593,2021-06-14 22:18:43,2021-06-20 11:53:31
1123,niqazraei,borneotodaynews,594,2021-06-14 22:19:47,2021-06-20 11:53:31
1124,anaksarah1,jokowi,595,2021-06-14 22:28:26,2021-06-20 11:53:31
1125,jogjaupdate,plazaambarrukmo,596,2021-06-14 22:30:04,2021-06-20 11:53:31
1126,elevenroll,humasjabar,597,2021-06-14 22:30:46,2021-06-20 11:53:31
1127,kemenkesri,kemenkesri,598,2021-06-14 22:32:52,2021-06-20 11:53:31
1128,zuraida_my,kpkt_gov,599,2021-06-14 22:33:54,2021-06-20 11:53:31
1129,radioelshinta,kemenkesri,600,2021-06-14 22:38:17,2021-06-20 11:53:31
1130,anaksarah1,jokowi,601,2021-06-14 22:45:03,2021-06-20 11:53:31
1131,hermanedi11,jokowi,602,2021-06-14 22:46:58,2021-06-20 11:53:31
1132,kimcipedes,polressumbawa2,603,2021-06-14 22:49:32,2021-06-20 11:53:31
1133,kimcipedes,humas_poldantb,603,2021-06-14 22:49:32,2021-06-20 11:53:31
1134,anaksarah1,jokowi,604,2021-06-14 22:49:42,2021-06-20 11:53:31
1135,kimcipedes,humas_poldantb,605,2021-06-14 22:50:15,2021-06-20 11:53:31
1136,anaksarah1,jokowi,606,2021-06-14 22:51:52,2021-06-20 11:53:31
1137,ephadi,bpbdjabar,607,2021-06-14 22:54:20,2021-06-20 11:53:31
1138,ephadi,kompastv,607,2021-06-14 22:54:20,2021-06-20 11:53:31
1139,ephadi,puspen_tni,607,2021-06-14 22:54:20,2021-06-20 11:53:31
1140,ephadi,bpbdcianjur,607,2021-06-14 22:54:20,2021-06-20 11:53:31
1141,ephadi,kemenkesri,607,2021-06-14 22:54:20,2021-06-20 11:53:31
1142,ephadi,metro_tv,607,2021-06-14 22:54:20,2021-06-20 11:53:31
1143,ephadi,tni_ad,607,2021-06-14 22:54:20,2021-06-20 11:53:31
1144,ephadi,bnpb_indonesia,607,2021-06-14 22:54:20,2021-06-20 11:53:31
1145,hrmnt80,jokowi,608,2021-06-14 22:56:29,2021-06-20 11:53:31
1146,aminiskandar,mnownews,609,2021-06-14 22:58:25,2021-06-20 11:53:31
1147,puti_merah,jokowi,610,2021-06-14 22:58:44,2021-06-20 11:53:31
1148,pujanggasangpu,kemenkesri,611,2021-06-14 23:01:05,2021-06-20 11:53:31
1149,pujanggasangpu,jokowi,611,2021-06-14 23:01:05,2021-06-20 11:53:31
1150,humasresbungo,polda_jambi,612,2021-06-14 23:05:10,2021-06-20 11:53:31
1151,humasresbungo,mazzadjie,612,2021-06-14 23:05:10,2021-06-20 11:53:31
1152,zolkofliali,hildaumairah,613,2021-06-14 23:11:24,2021-06-20 11:53:31
1153,nadinhang,jokowi,614,2021-06-14 23:18:07,2021-06-20 11:53:31
1154,repelitao,onlineindo,615,2021-06-14 23:18:52,2021-06-20 11:53:31
1155,nadinhang,jokowi,616,2021-06-14 23:21:25,2021-06-20 11:53:31
1156,dinancom,txtdaritng,617,2021-06-14 23:25:19,2021-06-20 11:53:31
1157,bang2jaya,endahsitijubae1,618,2021-06-14 23:29:16,2021-06-20 11:53:31
1158,bang2jaya,ardirama_,618,2021-06-14 23:29:16,2021-06-20 11:53:31
1159,bang2jaya,ojol_lndonesia,618,2021-06-14 23:29:16,2021-06-20 11:53:31
1160,blogdokter,kodam9udayana,619,2021-06-14 23:31:03,2021-06-20 11:53:31
1161,blogdokter,puspen_tni,619,2021-06-14 23:31:03,2021-06-20 11:53:31
1162,tribun_jakarta,tribunnews,620,2021-06-14 23:35:10,2021-06-20 11:53:31
1163,humasmenteng,poldametrojaya,621,2021-06-14 23:40:13,2021-06-20 11:53:31
1164,humasmenteng,polresjakpus,621,2021-06-14 23:40:13,2021-06-20 11:53:31
1165,tangerangnews,tangerangnews,622,2021-06-14 23:42:52,2021-06-20 11:53:31
1166,harianbatampos,harianbatampos,623,2021-06-14 23:44:59,2021-06-20 11:53:31
1167,briwilda25,halimiskandarnu,624,2021-06-14 23:53:16,2021-06-20 11:53:31
1168,briwilda25,jokowi,624,2021-06-14 23:53:16,2021-06-20 11:53:31
1169,briwilda25,malik_haramain,624,2021-06-14 23:53:16,2021-06-20 11:53:31
1170,briwilda25,imansyukri,624,2021-06-14 23:53:16,2021-06-20 11:53:31
1171,briwilda25,kemendesapdtt,624,2021-06-14 23:53:16,2021-06-20 11:53:31
1172,briwilda25,yusradaridesa,624,2021-06-14 23:53:16,2021-06-20 11:53:31
1173,new_beritaanda,beritaanda,625,2021-06-14 23:56:06,2021-06-20 11:53:31
1174,nadinhang,jokowi,626,2021-06-14 23:56:20,2021-06-20 11:53:31
1175,frianmr,dkijakarta,627,2021-06-15 00:00:13,2021-06-20 11:53:31
1176,tribunbanten,tribunbanten,628,2021-06-15 00:03:17,2021-06-20 11:53:31
1177,pemdes_pulosari,ganjarpranowo,629,2021-06-15 00:03:27,2021-06-20 11:53:31
1178,pemdes_pulosari,muktiagungwbw,629,2021-06-15 00:03:27,2021-06-20 11:53:31
1179,pemdes_pulosari,puspindes,629,2021-06-15 00:03:27,2021-06-20 11:53:31
1180,pemdes_pulosari,kecpulosari_pml,629,2021-06-15 00:03:27,2021-06-20 11:53:31
1181,pemdes_pulosari,pemkabpemalang,629,2021-06-15 00:03:27,2021-06-20 11:53:31
1182,pemdes_pulosari,wakilbupatipml,629,2021-06-15 00:03:27,2021-06-20 11:53:31
1183,tanipandeglang,koroncongkec,630,2021-06-15 00:06:16,2021-06-20 11:53:31
1184,tanipandeglang,ditjennak,630,2021-06-15 00:06:16,2021-06-20 11:53:31
1185,suaragk18,wpvkp,631,2021-06-15 00:07:49,2021-06-20 11:53:31
1186,endi68381708,teddygusnaidi,632,2021-06-15 00:08:08,2021-06-20 11:53:31
1187,koranbumn,kspgoid,633,2021-06-15 00:09:08,2021-06-20 11:53:31
1188,koranbumn,perekonomianri,633,2021-06-15 00:09:08,2021-06-20 11:53:31
1189,koranbumn,kemenkesri,633,2021-06-15 00:09:08,2021-06-20 11:53:31
1190,mpa_barat,tldm_rasmi,634,2021-06-15 00:09:23,2021-06-20 11:53:31
1191,mpa_barat,eetaipeng1,634,2021-06-15 00:09:23,2021-06-20 11:53:31
1192,mpa_barat,jkjavmy,634,2021-06-15 00:09:23,2021-06-20 11:53:31
1193,endi68381708,eko_kuntadhi,635,2021-06-15 00:09:25,2021-06-20 11:53:31
1194,endi68381708,adearmando1,636,2021-06-15 00:09:42,2021-06-20 11:53:31
1195,endi68381708,dennysiregar7,637,2021-06-15 00:10:44,2021-06-20 11:53:31
1196,bandungsatucom,bandungsatu,638,2021-06-15 00:13:49,2021-06-20 11:53:31
1197,rtmcriau,humaspoldariau,639,2021-06-15 00:14:06,2021-06-20 11:53:31
1198,tribun_jakarta,tribunnews,640,2021-06-15 00:16:22,2021-06-20 11:53:31
1199,sidaknews,sidaknews,641,2021-06-15 00:16:35,2021-06-20 11:53:31
1200,suara_tv,dradhambaba,642,2021-06-15 00:18:17,2021-06-20 11:53:31
1201,suara_tv,suara_tv,642,2021-06-15 00:18:17,2021-06-20 11:53:31
1202,rakyat_pemimpin,pakarintelek,643,2021-06-15 00:21:59,2021-06-20 11:53:31
1203,rakyat_pemimpin,novitaita28,643,2021-06-15 00:21:59,2021-06-20 11:53:31
1204,polsekkertasari,humaspolda,644,2021-06-15 00:23:05,2021-06-20 11:53:31
1205,infopku,rtmcriau,645,2021-06-15 00:24:12,2021-06-20 11:53:31
1206,lembanaa,diskominfo_wsb,646,2021-06-15 00:25:53,2021-06-20 11:53:31
1207,inforiau,rtmcriau,647,2021-06-15 00:26:06,2021-06-20 11:53:31
1208,humaspoldajatim,polisijatim1,648,2021-06-15 00:26:18,2021-06-20 11:53:31
1209,polsekkertasari,humaspolda,648,2021-06-15 00:26:18,2021-06-20 11:53:31
1210,polsekkertasari,humaspolda,649,2021-06-15 00:26:32,2021-06-20 11:53:31
1211,humaspoldajatim,polisijatim1,650,2021-06-15 00:26:42,2021-06-20 11:53:31
1212,polres_bwi,polisijatim1,651,2021-06-15 00:27:23,2021-06-20 11:53:31
1213,polres_bwi,humaspoldajatim,651,2021-06-15 00:27:23,2021-06-20 11:53:31
1214,humaskedirires,bangsaygsujud,652,2021-06-15 00:27:45,2021-06-20 11:53:31
1215,humaspoldajatim,polisijatim1,653,2021-06-15 00:27:46,2021-06-20 11:53:31
1216,pidressitubondo,humaspoldajatim,654,2021-06-15 00:27:51,2021-06-20 11:53:31
1217,pidressitubondo,divhumas_polri,654,2021-06-15 00:27:51,2021-06-20 11:53:31
1218,humaskedirires,tjhinfar21,655,2021-06-15 00:28:21,2021-06-20 11:53:31
1219,kec_regolbdg,halo_bandung,656,2021-06-15 00:29:07,2021-06-20 11:53:31
1220,kec_regolbdg,odedmd,656,2021-06-15 00:29:07,2021-06-20 11:53:31
1221,kec_regolbdg,bkpsdm_bdg,656,2021-06-15 00:29:07,2021-06-20 11:53:31
1222,kec_regolbdg,kangyanamulyana,656,2021-06-15 00:29:07,2021-06-20 11:53:31
1223,kec_regolbdg,pembdg,656,2021-06-15 00:29:07,2021-06-20 11:53:31
1224,tribun_jakarta,tribunnews,657,2021-06-15 00:31:37,2021-06-20 11:53:31
1225,pidressitubondo,divhumas_polri,658,2021-06-15 00:32:49,2021-06-20 11:53:31
1226,pidressitubondo,humaspoldajatim,658,2021-06-15 00:32:49,2021-06-20 11:53:31
1227,tribunbanten,tribunbanten,659,2021-06-15 00:32:59,2021-06-20 11:53:31
1228,ta_lantas,polisijatim1,660,2021-06-15 00:34:38,2021-06-20 11:53:31
1229,pidressitubondo,humaspoldajatim,661,2021-06-15 00:35:19,2021-06-20 11:53:31
1230,pidressitubondo,divhumas_polri,661,2021-06-15 00:35:19,2021-06-20 11:53:31
1231,humaspoldajatim,polisijatim1,662,2021-06-15 00:36:07,2021-06-20 11:53:31
1232,pidressitubondo,humaspoldajatim,663,2021-06-15 00:37:31,2021-06-20 11:53:31
1233,pidressitubondo,divhumas_polri,663,2021-06-15 00:37:31,2021-06-20 11:53:31
1234,pidressitubondo,polisijatim1,663,2021-06-15 00:37:31,2021-06-20 11:53:31
1235,polsek_tersono,ini_polisi,664,2021-06-15 00:48:14,2021-06-20 11:53:31
1236,polsek_tersono,sengkiss,664,2021-06-15 00:48:14,2021-06-20 11:53:31
1237,polsek_tersono,humasresbatang,664,2021-06-15 00:48:14,2021-06-20 11:53:31
1238,polsekgringsin1,halo_polisi,665,2021-06-15 00:48:36,2021-06-20 11:53:31
1239,polsekgringsin1,humasresbatang,665,2021-06-15 00:48:36,2021-06-20 11:53:31
