count,from,to,timeframe,start,end
46,teukuraditya_ah,fadlizon,19,2021-07-20 08:38:25,2021-07-25 06:39:33
47,sandra_hut,jokowi,20,2021-07-20 08:39:02,2021-07-25 06:39:33
48,fuaaaadss,jokowi,21,2021-07-20 08:43:41,2021-07-25 06:39:33
49,arifinpribadi,jokowi,22,2021-07-20 08:54:00,2021-07-25 06:39:33
50,beritairn1,beritairn,23,2021-07-20 09:06:15,2021-07-25 06:39:33
51,tangselupdates,kabar_tangsel,24,2021-07-20 09:11:05,2021-07-25 06:39:33
52,tangselupdates,kabar_tangsel,25,2021-07-20 09:11:07,2021-07-25 06:39:33
53,beritairn1,beritairn,26,2021-07-20 09:13:13,2021-07-25 06:39:33
54,eddy32896236,kemenkesri,27,2021-07-20 09:20:25,2021-07-25 06:39:33
55,eddy32896236,jokowi,27,2021-07-20 09:20:25,2021-07-25 06:39:33
56,thewindncloud,jokowi,28,2021-07-20 09:22:23,2021-07-25 06:39:33
57,meibme,plindungi,29,2021-07-20 09:22:54,2021-07-25 06:39:33
58,holopiscom,kemenkesri,30,2021-07-20 09:31:00,2021-07-25 06:39:33
59,holopiscom,drpriono1,30,2021-07-20 09:31:00,2021-07-25 06:39:33
60,minakmegaow,jokowi,31,2021-07-20 09:41:59,2021-07-25 06:39:33
61,bisot,atmagoapp,32,2021-07-20 09:46:27,2021-07-25 06:39:33
62,mirzobek_mirzo,xushnudbeck,33,2021-07-20 09:55:05,2021-07-25 06:39:33
63,imran_forsenka,my_sejahtera,34,2021-07-20 10:06:52,2021-07-25 06:39:33
64,bennyridwan_,ridwankamil,35,2021-07-20 10:07:52,2021-07-25 06:39:33
65,ismaila01171561,jkjavmy,36,2021-07-20 10:10:28,2021-07-25 06:39:33
66,sugiyan05718836,sudjiwotedjo,37,2021-07-20 10:20:28,2021-07-25 06:39:33
67,sugiyan05718836,jokowi,37,2021-07-20 10:20:28,2021-07-25 06:39:33
68,kadin_indonesia,metro_tv,38,2021-07-20 10:35:21,2021-07-25 06:39:33
69,ranisor,jokowi,39,2021-07-20 10:38:26,2021-07-25 06:39:33
70,pkujogjamedia,infojogja,40,2021-07-20 10:43:28,2021-07-25 06:39:33
71,pkujogjamedia,jogjaupdate,40,2021-07-20 10:43:28,2021-07-25 06:39:33
72,pkujogjamedia,humas_jogja,40,2021-07-20 10:43:28,2021-07-25 06:39:33
73,pkujogjamedia,infovaksindiy,40,2021-07-20 10:43:28,2021-07-25 06:39:33
74,pkujogjamedia,pkujogjamedia,40,2021-07-20 10:43:28,2021-07-25 06:39:33
75,radioelshinta,kemenkesri,41,2021-07-20 10:43:39,2021-07-25 06:39:33
76,simbah_e_desa,tirta_hudhi,42,2021-07-20 10:57:43,2021-07-25 06:39:33
77,kejati_jatim,kejaksaan,43,2021-07-20 11:02:39,2021-07-25 06:39:33
78,rahmat_boo,humaspoldajbr,44,2021-07-20 11:06:47,2021-07-25 06:39:33
79,zhenmuttaqin,layananjakarta,45,2021-07-20 11:12:16,2021-07-25 06:39:33
80,putrisufi3,muhyiddinyassin,46,2021-07-20 11:25:34,2021-07-25 06:39:33
81,anxioushuxley,kemenkesri,47,2021-07-20 11:27:30,2021-07-25 06:39:33
82,garuda080,jokowi,48,2021-07-20 11:36:36,2021-07-25 06:39:33
83,andy_godzilla,satgascovid19id,49,2021-07-20 11:44:14,2021-07-25 06:39:33
84,tolak_bigotri,elpanjullo,50,2021-07-20 11:46:50,2021-07-25 06:39:33
85,tolak_bigotri,yulitasaarii___,50,2021-07-20 11:46:50,2021-07-25 06:39:33
86,tolak_bigotri,wan9wong213,50,2021-07-20 11:46:50,2021-07-25 06:39:33
87,bernamadotcom,weekasiongmp,51,2021-07-20 11:54:22,2021-07-25 06:39:33
88,bernamadotcom,motmalaysia,51,2021-07-20 11:54:22,2021-07-25 06:39:33
89,tribunbanten,tribunbanten,52,2021-07-20 11:54:36,2021-07-25 06:39:33
90,uskarimah46,kai121,53,2021-07-20 12:18:17,2021-07-25 06:39:33
91,indahariani,jokowi,54,2021-07-20 12:19:46,2021-07-25 06:39:33
92,megatop99,joenweni_03,55,2021-07-20 12:31:09,2021-07-25 06:39:33
93,megatop99,kemenkesri,55,2021-07-20 12:31:09,2021-07-25 06:39:33
94,megatop99,alingabalinnew,55,2021-07-20 12:31:09,2021-07-25 06:39:33
95,megatop99,kemensosri,55,2021-07-20 12:31:09,2021-07-25 06:39:33
96,megatop99,eko_kuntadhi,55,2021-07-20 12:31:09,2021-07-25 06:39:33
97,megatop99,rd_4wr1212,55,2021-07-20 12:31:09,2021-07-25 06:39:33
98,megatop99,habiebbass,55,2021-07-20 12:31:09,2021-07-25 06:39:33
99,megatop99,__anakkolong,55,2021-07-20 12:31:09,2021-07-25 06:39:33
100,megatop99,jokowi,55,2021-07-20 12:31:09,2021-07-25 06:39:33
101,megatop99,addiems,55,2021-07-20 12:31:09,2021-07-25 06:39:33
102,megatop99,kemensetnegri,55,2021-07-20 12:31:09,2021-07-25 06:39:33
103,megatop99,anto_winarno,55,2021-07-20 12:31:09,2021-07-25 06:39:33
104,megatop99,penyuka_ombak,55,2021-07-20 12:31:09,2021-07-25 06:39:33
105,megatop99,ferdinandhaean3,55,2021-07-20 12:31:09,2021-07-25 06:39:33
106,megatop99,tjahjo_kumolo,55,2021-07-20 12:31:09,2021-07-25 06:39:33
107,karcisbaru,jokowi,56,2021-07-20 13:06:56,2021-07-25 06:39:33
108,mysabahfm,jkjavmy,57,2021-07-20 13:13:05,2021-07-25 06:39:33
109,mokobmwcci,youtube,58,2021-07-20 13:26:51,2021-07-25 06:39:33
110,pmrjasin,japenmelaka,59,2021-07-20 13:30:21,2021-07-25 06:39:33
111,rizkidikka,jokowi,60,2021-07-20 13:44:40,2021-07-25 06:39:33
112,bringas3006,jokowi,61,2021-07-20 15:53:21,2021-07-25 06:39:33
113,exomalaysia_,null,62,2021-07-20 16:40:27,2021-07-25 06:39:33
114,infojogja,pkujogjamedia,63,2021-07-20 18:19:31,2021-07-25 06:39:33
115,jasa_kuli,jokowi,64,2021-07-20 18:23:57,2021-07-25 06:39:33
116,manoharasekar,jokowi,65,2021-07-20 19:00:07,2021-07-25 06:39:33
117,drpriono1,jokowi,66,2021-07-20 19:17:14,2021-07-25 06:39:33
118,wartabengawan,youtube,67,2021-07-20 19:33:17,2021-07-25 06:39:33
119,intermednewsid,youtube,68,2021-07-20 19:34:03,2021-07-25 06:39:33
120,alessa49948388,bandung_dinkes,69,2021-07-20 19:42:24,2021-07-25 06:39:33
121,yusufgunawan,cityguide911fm,70,2021-07-20 19:42:25,2021-07-25 06:39:33
122,yusufgunawan,infomalang,70,2021-07-20 19:42:25,2021-07-25 06:39:33
123,rustamibrahim,jokowi,71,2021-07-20 19:55:51,2021-07-25 06:39:33
124,koolfmmy,jpenerangan,72,2021-07-20 20:09:28,2021-07-25 06:39:33
125,__autumn_leaf,rumahsakit_ui,73,2021-07-20 20:12:15,2021-07-25 06:39:33
126,lembu_kurban,infomalang,74,2021-07-20 20:17:36,2021-07-25 06:39:33
127,koranbumn,kemenbumn,75,2021-07-20 20:23:41,2021-07-25 06:39:33
128,koranbumn,kemenhub151,75,2021-07-20 20:23:41,2021-07-25 06:39:33
129,koranbumn,kai121,75,2021-07-20 20:23:41,2021-07-25 06:39:33
130,koranbumn,keretaapikita,75,2021-07-20 20:23:41,2021-07-25 06:39:33
131,koranbumn,kemenkesri,75,2021-07-20 20:23:41,2021-07-25 06:39:33
132,harrisregar,jokowi,76,2021-07-20 20:31:37,2021-07-25 06:39:33
133,manggit_garis,hendrarprihadi,77,2021-07-20 20:31:44,2021-07-25 06:39:33
134,manggit_garis,dkksemarang,77,2021-07-20 20:31:44,2021-07-25 06:39:33
135,andriasnoian,dkijakarta,78,2021-07-20 20:41:53,2021-07-25 06:39:33
136,gajetoot,contactap2,79,2021-07-20 20:46:04,2021-07-25 06:39:33
137,indra_hutapea,rahmat_effendi_,80,2021-07-20 20:48:53,2021-07-25 06:39:33
138,indra_hutapea,pemkotbekasi,80,2021-07-20 20:48:53,2021-07-25 06:39:33
139,gugungumilar,dinkes_kotabks,81,2021-07-20 20:55:46,2021-07-25 06:39:33
140,gugungumilar,pemkotbekasi,81,2021-07-20 20:55:46,2021-07-25 06:39:33
141,bung_ipay,jokowi,82,2021-07-20 20:58:27,2021-07-25 06:39:33
142,psi_id,willsarana,83,2021-07-20 21:00:00,2021-07-25 06:39:33
143,iqbalsiddiq11,kai121,84,2021-07-20 21:02:14,2021-07-25 06:39:33
144,zalendr,agpeduli,85,2021-07-20 21:04:04,2021-07-25 06:39:33
145,typolagi,satgascovid19id,86,2021-07-20 21:07:04,2021-07-25 06:39:33
146,typolagi,dkijakarta,86,2021-07-20 21:07:04,2021-07-25 06:39:33
147,cn_2024,pertamina,87,2021-07-20 21:10:16,2021-07-25 06:39:33
148,robbycandra,ganjarpranowo,88,2021-07-20 21:11:35,2021-07-25 06:39:33
149,gian_ramadhan,vaksinasicimahi,89,2021-07-20 21:11:50,2021-07-25 06:39:33
150,radioelshinta,mrtjakarta,90,2021-07-20 21:12:41,2021-07-25 06:39:33
151,malangtramway,kompascom,91,2021-07-20 21:20:29,2021-07-25 06:39:33
152,malangtramway,kai121,91,2021-07-20 21:20:29,2021-07-25 06:39:33
153,humasmenteng,poldametrojaya,92,2021-07-20 21:24:05,2021-07-25 06:39:33
154,humasmenteng,polresjakpus,92,2021-07-20 21:24:05,2021-07-25 06:39:33
155,tolakbigotnkri,aryprasetyo85,93,2021-07-20 21:27:46,2021-07-25 06:39:33
156,tolakbigotnkri,kesittt,93,2021-07-20 21:27:46,2021-07-25 06:39:33
157,tolakbigotnkri,vita_avp,93,2021-07-20 21:27:46,2021-07-25 06:39:33
158,_whiteswann,kai121,94,2021-07-20 21:32:09,2021-07-25 06:39:33
159,evertnunuhitu,jokowi,95,2021-07-20 21:40:06,2021-07-25 06:39:33
160,suara_tv,weekasiongmp,96,2021-07-20 21:41:14,2021-07-25 06:39:33
161,suara_tv,suara_tv,96,2021-07-20 21:41:14,2021-07-25 06:39:33
162,suara_tv,suara_tv,97,2021-07-20 21:43:43,2021-07-25 06:39:33
163,suara_tv,sskeruak,97,2021-07-20 21:43:43,2021-07-25 06:39:33
164,sigitwid,deatunggaesti,98,2021-07-20 21:47:23,2021-07-25 06:39:33
165,sigitwid,psi_id,98,2021-07-20 21:47:23,2021-07-25 06:39:33
166,sigitwid,giring_ganesha,98,2021-07-20 21:47:23,2021-07-25 06:39:33
167,sigitwid,aryobimmo,98,2021-07-20 21:47:23,2021-07-25 06:39:33
168,sigitwid,andrewenas,98,2021-07-20 21:47:23,2021-07-25 06:39:33
169,sigitwid,antoniraja,98,2021-07-20 21:47:23,2021-07-25 06:39:33
170,sigitwid,kokokdirgantoro,98,2021-07-20 21:47:23,2021-07-25 06:39:33
171,pan_bergerak,zul_hasan,99,2021-07-20 21:56:23,2021-07-25 06:39:33
172,pan_bergerak,official_pan,99,2021-07-20 21:56:23,2021-07-25 06:39:33
173,ronal_ys,changeorg_id,100,2021-07-20 22:01:09,2021-07-25 06:39:33
174,inyomansetiawa2,karangasem_id,101,2021-07-20 22:03:22,2021-07-25 06:39:33
175,inyomansetiawa2,infoamlapura,101,2021-07-20 22:03:22,2021-07-25 06:39:33
176,jpmgov_,jkjav,102,2021-07-20 22:18:41,2021-07-25 06:39:33
177,gunawan25022458,plindungi,103,2021-07-20 22:25:36,2021-07-25 06:39:33
178,indonesianpeac,kemenkesri,104,2021-07-20 22:27:48,2021-07-25 06:39:33
179,indonesianpeac,kemenkesri,105,2021-07-20 22:29:45,2021-07-25 06:39:33
180,viechar_zoel,__sridiana_3va,106,2021-07-20 22:33:25,2021-07-25 06:39:33
181,viechar_zoel,inisifanew,106,2021-07-20 22:33:25,2021-07-25 06:39:33
182,lawanpenghianat,kemenkesri,107,2021-07-20 22:34:45,2021-07-25 06:39:33
183,ohhhsya,my_sejahtera,108,2021-07-20 22:36:59,2021-07-25 06:39:33
184,finidebriani,dkijakarta,109,2021-07-20 22:38:43,2021-07-25 06:39:33
185,iina_surbakti,pertamina,110,2021-07-20 22:48:08,2021-07-25 06:39:33
186,binalaras3,dinsosdki1,111,2021-07-20 22:50:47,2021-07-25 06:39:33
187,binalaras3,aniesbaswedan,111,2021-07-20 22:50:47,2021-07-25 06:39:33
188,radarjogja,youtube,112,2021-07-20 22:53:41,2021-07-25 06:39:33
189,wartabromo,wartabromo,113,2021-07-20 22:55:25,2021-07-25 06:39:33
190,s41vool,kotabalikpapan,114,2021-07-20 22:57:01,2021-07-25 06:39:33
191,s41vool,jokowi,114,2021-07-20 22:57:01,2021-07-25 06:39:33
192,s41vool,pemkotbpn,114,2021-07-20 22:57:01,2021-07-25 06:39:33
193,sonorafm92,kompastv,115,2021-07-20 22:57:45,2021-07-25 06:39:33
194,bangjoyib,e100ss,116,2021-07-20 22:58:20,2021-07-25 06:39:33
195,petesambel1,kemenkesri,117,2021-07-20 22:58:53,2021-07-25 06:39:33
196,rri_pontianak,rri,118,2021-07-20 23:03:09,2021-07-25 06:39:33
197,dimaskramadhan,commuterline,119,2021-07-20 23:03:13,2021-07-25 06:39:33
198,jajangridwank,kemenkesri,120,2021-07-20 23:09:02,2021-07-25 06:39:33
199,jajangridwank,jokowi,120,2021-07-20 23:09:02,2021-07-25 06:39:33
200,thepappito,husainabdullah1,121,2021-07-20 23:17:12,2021-07-25 06:39:33
201,thepappito,daeng_info,121,2021-07-20 23:17:12,2021-07-25 06:39:33
202,thepappito,supirpete2,121,2021-07-20 23:17:12,2021-07-25 06:39:33
203,romanconello,lurahderwati,122,2021-07-20 23:24:25,2021-07-25 06:39:33
204,mozaki1972,khairykj,123,2021-07-20 23:32:32,2021-07-25 06:39:33
205,mozaki1972,jkjavmy,123,2021-07-20 23:32:32,2021-07-25 06:39:33
206,medcom_id,medcom_id,124,2021-07-20 23:32:35,2021-07-25 06:39:33
207,cnnindonesia,calistamaggie,125,2021-07-20 23:34:53,2021-07-25 06:39:33
208,cnnindonesia,profesorzubairi,125,2021-07-20 23:34:53,2021-07-25 06:39:33
209,cnnindonesia,cnnindonesia,125,2021-07-20 23:34:53,2021-07-25 06:39:33
210,restrodepok,divhumas_polri,126,2021-07-20 23:37:55,2021-07-25 06:39:33
211,restrodepok,ntmclantaspolri,126,2021-07-20 23:37:55,2021-07-25 06:39:33
212,restrodepok,sosmedntmc,126,2021-07-20 23:37:55,2021-07-25 06:39:33
213,restrodepok,tmcpoldametro,126,2021-07-20 23:37:55,2021-07-25 06:39:33
214,nadinhang,jokowi,127,2021-07-20 23:39:21,2021-07-25 06:39:33
215,gyul_gyeol,bogorkab,128,2021-07-20 23:44:49,2021-07-25 06:39:33
216,cucugrandong,poldajateng_,129,2021-07-20 23:58:40,2021-07-25 06:39:33
217,cucugrandong,ziliwu_2004,129,2021-07-20 23:58:40,2021-07-25 06:39:33
218,cucugrandong,jorosima1,129,2021-07-20 23:58:40,2021-07-25 06:39:33
219,cucugrandong,reskrimsusjtg,129,2021-07-20 23:58:40,2021-07-25 06:39:33
220,kuniraseme,jokowi,130,2021-07-21 00:00:00,2021-07-25 06:39:33
221,dudurojobrono,jokowi,131,2021-07-21 00:01:00,2021-07-25 06:39:33
222,dkijakarta,lawancovid19_id,132,2021-07-21 00:01:29,2021-07-25 06:39:33
223,_leonsr_,jokowi,133,2021-07-21 00:01:42,2021-07-25 06:39:33
224,cah_cili,jokowi,134,2021-07-21 00:03:40,2021-07-25 06:39:33
225,cah_cili,binofficial_ri,135,2021-07-21 00:03:45,2021-07-25 06:39:33
226,cah_cili,binofficial_ri,136,2021-07-21 00:03:54,2021-07-25 06:39:33
227,medcom_id,medcom_id,137,2021-07-21 00:04:47,2021-07-25 06:39:33
228,jwheeint,ceolia00,138,2021-07-21 00:06:31,2021-07-25 06:39:33
229,cah_cili,binofficial_ri,139,2021-07-21 00:06:36,2021-07-25 06:39:33
230,polres_paser,divhumas_polri,140,2021-07-21 00:08:35,2021-07-25 06:39:33
231,polres_paser,hms_poldakaltim,140,2021-07-21 00:08:35,2021-07-25 06:39:33
232,polres_paser,poldakaltim,140,2021-07-21 00:08:35,2021-07-25 06:39:33
233,rai45a,jokowi,141,2021-07-21 00:19:39,2021-07-25 06:39:33
234,radarjogja,radarjogja,142,2021-07-21 00:20:50,2021-07-25 06:39:33
235,maria_fauzana,jkjavmy,143,2021-07-21 00:22:17,2021-07-25 06:39:33
236,madiunpunyakita,bnpb_indonesia,144,2021-07-21 00:22:43,2021-07-25 06:39:33
237,madiunpunyakita,lawancovid19_id,144,2021-07-21 00:22:43,2021-07-25 06:39:33
238,beritairn1,beritairn,145,2021-07-21 00:27:38,2021-07-25 06:39:33
239,bismabara,mariska_lubis,146,2021-07-21 00:28:24,2021-07-25 06:39:33
240,nglarohgunung1,ariefrohman_838,147,2021-07-21 00:30:59,2021-07-25 06:39:33
241,nglarohgunung1,heripur21904285,147,2021-07-21 00:30:59,2021-07-25 06:39:33
242,nglarohgunung1,kumalasariwahy1,147,2021-07-21 00:30:59,2021-07-25 06:39:33
243,nglarohgunung1,puskesmasjepon,147,2021-07-21 00:30:59,2021-07-25 06:39:33
244,nglarohgunung1,ety_yusup,147,2021-07-21 00:30:59,2021-07-25 06:39:33
245,nglarohgunung1,jeponkec_id,147,2021-07-21 00:30:59,2021-07-25 06:39:33
246,nglarohgunung1,polsekjepon,147,2021-07-21 00:30:59,2021-07-25 06:39:33
247,haris6752,jkjavmy,148,2021-07-21 00:36:29,2021-07-25 06:39:33
248,haris6752,kkmputrajaya,148,2021-07-21 00:36:29,2021-07-25 06:39:33
249,haris6752,dghisham,148,2021-07-21 00:36:29,2021-07-25 06:39:33
250,haris6752,khairykj,148,2021-07-21 00:36:29,2021-07-25 06:39:33
251,haris6752,officialmosti,148,2021-07-21 00:36:29,2021-07-25 06:39:33
252,balepareee,_tniau,149,2021-07-21 00:37:47,2021-07-25 06:39:33
253,cah_cili,binofficial_ri,150,2021-07-21 00:38:30,2021-07-25 06:39:33
254,teguhazis1,jokowi,151,2021-07-21 00:39:01,2021-07-25 06:39:33
255,cah_cili,binofficial_ri,152,2021-07-21 00:40:30,2021-07-25 06:39:33
256,teguhazis1,jokowi,153,2021-07-21 00:41:13,2021-07-25 06:39:33
257,aktivismerdeka,changeorg_id,154,2021-07-21 00:41:52,2021-07-25 06:39:33
258,negerikucinta,jokowi,155,2021-07-21 00:42:34,2021-07-25 06:39:33
259,negerikucinta,jokowi,156,2021-07-21 00:42:50,2021-07-25 06:39:33
260,negerikucinta,jokowi,157,2021-07-21 00:43:43,2021-07-25 06:39:33
261,priwietkiew,halodocid,158,2021-07-21 00:44:57,2021-07-25 06:39:33
262,bedjo451,plindungi,158,2021-07-21 00:44:57,2021-07-25 06:39:33
263,fafaadk,e100ss,159,2021-07-21 00:53:50,2021-07-25 06:39:33
264,faketravelerid,dbsbank,160,2021-07-21 00:54:46,2021-07-25 06:39:33
265,mulya78,jokowi,161,2021-07-21 00:57:18,2021-07-25 06:39:33
266,jisatu01,hendrarprihadi,162,2021-07-21 01:00:41,2021-07-25 06:39:33
267,jisatu01,binofficial_ri,162,2021-07-21 01:00:41,2021-07-25 06:39:33
268,chusnulch__,ganjarpranowo,163,2021-07-21 01:02:32,2021-07-25 06:39:33
269,bukan_fizibaik,kai121,164,2021-07-21 01:02:49,2021-07-25 06:39:33
270,jisatu01,jokowi,165,2021-07-21 01:03:58,2021-07-25 06:39:33
271,jisatu01,hendrarprihadi,165,2021-07-21 01:03:58,2021-07-25 06:39:33
272,jisatu01,binofficial_ri,165,2021-07-21 01:03:58,2021-07-25 06:39:33
273,jisatu01,binofficial_ri,166,2021-07-21 01:06:12,2021-07-25 06:39:33
274,jisatu01,jokowi,166,2021-07-21 01:06:12,2021-07-25 06:39:33
275,jisatu01,hendrarprihadi,166,2021-07-21 01:06:12,2021-07-25 06:39:33
276,2ribu4j,jokowi,167,2021-07-21 01:06:27,2021-07-25 06:39:33
277,elisasaidah,jokowi,168,2021-07-21 01:07:24,2021-07-25 06:39:33
278,lexonisme,plindungi,169,2021-07-21 01:11:12,2021-07-25 06:39:33
279,ninjacir3ng,jokowi,170,2021-07-21 01:12:29,2021-07-25 06:39:33
280,romanafransisca,e100ss,171,2021-07-21 01:18:25,2021-07-25 06:39:33
281,bncommsofficial,weekasiongmp,172,2021-07-21 01:22:15,2021-07-25 06:39:33
282,jsclab,mrtjakarta,173,2021-07-21 01:24:01,2021-07-25 06:39:33
283,bangnag08079069,youtube,174,2021-07-21 01:24:13,2021-07-25 06:39:33
284,jamhuri2709,plindungi,175,2021-07-21 01:28:36,2021-07-25 06:39:33
285,galerijewai,jokowi,176,2021-07-21 01:28:39,2021-07-25 06:39:33
286,gulojahe,hendrarprihadi,177,2021-07-21 01:32:08,2021-07-25 06:39:33
287,kumham_sulbar,kemenkumham_ri,178,2021-07-21 01:36:49,2021-07-25 06:39:33
288,kumham_sulbar,newskemenkumham,178,2021-07-21 01:36:49,2021-07-25 06:39:33
289,kumham_sulbar,jokowi,178,2021-07-21 01:36:49,2021-07-25 06:39:33
290,kumham_sulbar,laolyyasonna,178,2021-07-21 01:36:49,2021-07-25 06:39:33
291,kumham_sulbar,rbkunwas,178,2021-07-21 01:36:49,2021-07-25 06:39:33
292,rriprograma3,rri,179,2021-07-21 01:37:39,2021-07-25 06:39:33
293,anfolow,dkijakarta,180,2021-07-21 01:39:13,2021-07-25 06:39:33
294,zachdlr17,kkmm_gov,181,2021-07-21 01:46:37,2021-07-25 06:39:33
295,zachdlr17,khairykj,181,2021-07-21 01:46:37,2021-07-25 06:39:33
296,indonesiabaikid,bpom_ri,182,2021-07-21 02:00:00,2021-07-25 06:39:33
297,ds_yantie,ganjarpranowo,182,2021-07-21 02:00:00,2021-07-25 06:39:33
298,indonesiabaikid,kemenkesri,182,2021-07-21 02:00:00,2021-07-25 06:39:33
299,hariankompas,ednacp,182,2021-07-21 02:00:00,2021-07-25 06:39:33
300,dior3born,jokowi,183,2021-07-21 02:02:17,2021-07-25 06:39:33
301,xxmawarxx,jkjavmy,184,2021-07-21 02:04:25,2021-07-25 06:39:33
302,putrimomon,kai121,185,2021-07-21 02:12:18,2021-07-25 06:39:33
303,nasdem,farhanpenyiar,186,2021-07-21 02:12:27,2021-07-25 06:39:33
304,petter_tedjo,diskes_komal,187,2021-07-21 02:14:31,2021-07-25 06:39:33
305,aloel_ku,dkijakarta,188,2021-07-21 02:19:52,2021-07-25 06:39:33
306,sugiyan05718836,jokowi,188,2021-07-21 02:19:52,2021-07-25 06:39:33
307,sugiyan05718836,sudjiwotedjo,188,2021-07-21 02:19:52,2021-07-25 06:39:33
308,aloel_ku,kemenkesri,188,2021-07-21 02:19:52,2021-07-25 06:39:33
309,starderys,jkjavmy,189,2021-07-21 02:21:55,2021-07-25 06:39:33
310,12x76,ganjarpranowo,190,2021-07-21 02:28:00,2021-07-25 06:39:33
311,shantygus,dkijakarta,191,2021-07-21 02:28:44,2021-07-25 06:39:33
312,tribunjogja,tribunjogja,192,2021-07-21 02:32:43,2021-07-25 06:39:33
313,rudenimmedan,kemenkumhamri,193,2021-07-21 02:45:48,2021-07-25 06:39:33
314,rudenimmedan,ditjen_imigrasi,193,2021-07-21 02:45:48,2021-07-25 06:39:33
315,indopolitika,indopolitika,194,2021-07-21 02:59:10,2021-07-25 06:39:33
316,dignwn,biofarmaid,195,2021-07-21 03:09:56,2021-07-25 06:39:33
317,ben__has,dayatia,196,2021-07-21 03:18:20,2021-07-25 06:39:33
318,demasfaiz,prfmnews,197,2021-07-21 03:26:38,2021-07-25 06:39:33
319,lampatarandrew,kemenkesri,198,2021-07-21 03:27:25,2021-07-25 06:39:33
