count,from,to,timeframe,start,end
257,kedungtubans,pidpolresblora,156,2021-01-25 00:11:06,2021-01-31 04:55:30
258,kedungtubans,polresblora,156,2021-01-25 00:11:06,2021-01-31 04:55:30
259,japah_polsek,polresblora,157,2021-01-25 00:11:58,2021-01-31 04:55:30
260,japah_polsek,pidpolresblora,157,2021-01-25 00:11:58,2021-01-31 04:55:30
261,inewsjayapura,youtube,158,2021-01-25 00:13:28,2021-01-31 04:55:30
262,satblora,pidpolresblora,159,2021-01-25 00:14:01,2021-01-31 04:55:30
263,satblora,polresblora,159,2021-01-25 00:14:01,2021-01-31 04:55:30
264,polsek_ngawen,pidpolresblora,160,2021-01-25 00:14:08,2021-01-31 04:55:30
265,polsek_ngawen,polresblora,160,2021-01-25 00:14:08,2021-01-31 04:55:30
266,polsekc,polresblora,161,2021-01-25 00:14:40,2021-01-31 04:55:30
267,polsekc,pidpolresblora,161,2021-01-25 00:14:40,2021-01-31 04:55:30
268,humas_sie,polresblora,162,2021-01-25 00:15:02,2021-01-31 04:55:30
269,humas_sie,pidpolresblora,162,2021-01-25 00:15:02,2021-01-31 04:55:30
270,polsekjepon,polresblora,163,2021-01-25 00:15:15,2021-01-31 04:55:30
271,polsekjepon,pidpolresblora,163,2021-01-25 00:15:15,2021-01-31 04:55:30
272,pkunduran,polresblora,164,2021-01-25 00:17:52,2021-01-31 04:55:30
273,pkunduran,pidpolresblora,164,2021-01-25 00:17:52,2021-01-31 04:55:30
274,polseksambong,pidpolresblora,165,2021-01-25 00:18:05,2021-01-31 04:55:30
275,polseksambong,polresblora,165,2021-01-25 00:18:05,2021-01-31 04:55:30
276,sabharablora,pidpolresblora,166,2021-01-25 00:18:31,2021-01-31 04:55:30
277,sabharablora,polresblora,166,2021-01-25 00:18:31,2021-01-31 04:55:30
278,tribunmaduracom,tribunmaduracom,167,2021-01-25 00:19:08,2021-01-31 04:55:30
279,pendim0707,youtube,168,2021-01-25 00:20:35,2021-01-31 04:55:30
280,widhi_dsd,polresblora,169,2021-01-25 00:28:04,2021-01-31 04:55:30
281,widhi_dsd,pidpolresblora,169,2021-01-25 00:28:04,2021-01-31 04:55:30
282,asyikfmrtm,jpenerangan,170,2021-01-25 00:35:42,2021-01-31 04:55:30
283,asyikfmrtm,mknjpm,170,2021-01-25 00:35:42,2021-01-31 04:55:30
284,blorapolsek,polresblora,171,2021-01-25 00:38:41,2021-01-31 04:55:30
285,kemenkesri,kemenkesri,172,2021-01-25 00:38:52,2021-01-31 04:55:30
286,ptunjungan,pidpolresblora,173,2021-01-25 00:39:04,2021-01-31 04:55:30
287,ptunjungan,polresblora,173,2021-01-25 00:39:04,2021-01-31 04:55:30
288,keziaam0ur,null,174,2021-01-25 00:40:21,2021-01-31 04:55:30
289,ged0ng,null,175,2021-01-25 00:40:23,2021-01-31 04:55:30
290,pemudatua,ismailsabri60,176,2021-01-25 00:41:06,2021-01-31 04:55:30
291,pemudatua,dghisham,176,2021-01-25 00:41:06,2021-01-31 04:55:30
292,pemudatua,kkmputrajaya,176,2021-01-25 00:41:06,2021-01-31 04:55:30
293,dedysuwadha,wartakepri,177,2021-01-25 00:43:46,2021-01-31 04:55:30
294,resbambang771,birosdm,178,2021-01-25 00:44:48,2021-01-31 04:55:30
295,resbambang771,multimedia,178,2021-01-25 00:44:48,2021-01-31 04:55:30
296,resbambang771,polres_wonogiri,178,2021-01-25 00:44:48,2021-01-31 04:55:30
297,ariandiputra30,kemenkesri,179,2021-01-25 00:45:44,2021-01-31 04:55:30
298,polsekjaken12,multimedia,180,2021-01-25 00:47:21,2021-01-31 04:55:30
299,kangson357gmai1,multimedia,181,2021-01-25 00:48:10,2021-01-31 04:55:30
300,antonio26950013,multimedia,182,2021-01-25 00:48:22,2021-01-31 04:55:30
301,ratnaika0152,multimedia,183,2021-01-25 00:49:05,2021-01-31 04:55:30
302,pmibanjarnegara,rsudhalbna,184,2021-01-25 00:49:24,2021-01-31 04:55:30
303,pmibanjarnegara,banjarnegara__,184,2021-01-25 00:49:24,2021-01-31 04:55:30
304,pmibanjarnegara,update_bara,184,2021-01-25 00:49:24,2021-01-31 04:55:30
305,pmibanjarnegara,budhisarwono,184,2021-01-25 00:49:24,2021-01-31 04:55:30
306,pmibanjarnegara,dwihandokowibi1,184,2021-01-25 00:49:24,2021-01-31 04:55:30
307,pmibanjarnegara,pmijawatengah,184,2021-01-25 00:49:24,2021-01-31 04:55:30
308,pmibanjarnegara,andrikomplong,184,2021-01-25 00:49:24,2021-01-31 04:55:30
309,pmibanjarnegara,sarwapramana,184,2021-01-25 00:49:24,2021-01-31 04:55:30
310,pmibanjarnegara,bna_dinkominfo,184,2021-01-25 00:49:24,2021-01-31 04:55:30
311,pmibanjarnegara,dkkbanjarnegara,184,2021-01-25 00:49:24,2021-01-31 04:55:30
312,pmibanjarnegara,palangmerah,184,2021-01-25 00:49:24,2021-01-31 04:55:30
313,pmibanjarnegara,amaliadesiana1,184,2021-01-25 00:49:24,2021-01-31 04:55:30
314,medcom_id,medcom_id,185,2021-01-25 00:50:52,2021-01-31 04:55:30
315,polsekmargorej1,multimedia,186,2021-01-25 00:51:36,2021-01-31 04:55:30
